player_id,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh,player_name,position,fantasy_points_ppr,target_next_year_points
00-0019596,2020,REG,401,610,4633.0,40,12.0,21.0,143.0,1,0,5532.0,1810.0,233.0,133.306173572968,0,13.480106637924505,2.8546430218677945,30,6.0,3,3.0,1.0,6.0,-18.18605189642156,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,337.92,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19709076486987764,Tom Brady,QB,477.00000000000006,474.9
00-0019596,2021,REG,485,719,5316.0,43,12.0,22.0,144.0,3,2,5804.0,2534.0,269.0,145.71488371139247,0,16.02689856101568,2.4575664605084473,28,81.0,2,1.0,1.0,14.0,3.850478549111787,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,374.74,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1957050793286053,Tom Brady,QB,474.9,341.15
00-0022924,2020,REG,399,608,3803.0,33,10.0,13.0,118.0,2,0,4225.0,1956.0,193.0,55.11086141312222,2,13.850798052502867,1.4792242628770276,25,11.0,0,3.0,1.0,3.0,-19.628475091041764,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,267.22,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18527609063427353,Ben Roethlisberger,QB,337.3,270.15
00-0023459,2020,REG,372,526,4299.0,48,5.0,20.0,182.0,1,1,4135.0,2248.0,216.0,186.2518480531837,0,17.374026061954453,3.555300860147336,38,149.0,3,3.0,1.0,15.0,2.940303419716656,0,1,1,-6.0,0,0.0,0.0,-4.0,-2.0,0.0,-1.355170501046814,0,0.0,0.03333333333333333,-0.01444043321299639,0.03989169675090253,0.0,382.26,16,0.0019011406844106464,-0.0009673518742442564,-0.0008896797153024911,0.0020778295272205647,-0.0013956734124214933,0.0,0.0,0.0,-0.0006978367062107466,-0.0011165387299371947,-0.011406844106463879,0.2192989483080233,Aaron Rodgers,QB,482.05,385.7
00-0023459,2021,REG,366,531,4115.0,37,4.0,30.0,188.0,1,0,4084.0,2177.0,213.0,129.76606195780067,0,16.83842883558605,2.84116520492683,33,101.0,3,2.0,0.0,10.0,5.831224214693066,0,1,1,-4.0,0,0.0,0.0,-4.0,0.0,0.0,-1.2434462904930115,0,0.0,0.03225806451612903,-0.011299435028248588,0.04047749225441954,0.0,332.3,16,0.0017889087656529517,-0.0009287206872533086,0.0,0.001940386598676781,-0.0009225092250922509,0.0,0.0,0.0,-0.00046125461254612545,-0.0007380073800738007,-0.007155635062611807,0.20729674594487016,Aaron Rodgers,QB,385.7,272.15000000000003
00-0023459,2022,REG,350,542,3695.0,26,12.0,32.0,258.0,4,2,4327.0,1893.0,177.0,-6.309945535983276,2,16.405610028274516,1.5024781053495646,34,94.0,1,2.0,2.0,9.0,-7.814973868954614,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,239.2,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16658541681175568,Aaron Rodgers,QB,272.15000000000003,0.0
00-0023459,2023,REG,0,1,0.0,0,0.0,1.0,10.0,0,0,17.0,0.0,0.0,-2.0319598843343556,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aaron Rodgers,QB,0.0,291.55
00-0023682,2020,REG,183,267,2091.0,13,8.0,14.0,65.0,2,0,2080.0,855.0,106.0,46.58721821586509,2,9.150339742389269,1.600968603230088,30,151.0,2,0.0,0.0,12.0,3.8398383966476963,1,1,1,0.0,0,0.0,0.0,-4.0,4.0,0.0,-1.531613102182746,0,0.0,0.05,-0.027777777777777776,0.055555555555555566,0.0,152.74,9,0.003215434083601286,-0.0016970725498515061,0.0042417815482502655,0.0034654930855207247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1922038305745862,Ryan Fitzpatrick,QB,168.65,0.8500000000000001
00-0024243,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,10,17,107.0,3,0.0,0.0,111.0,57.0,6.0,3.913446376565844,0,13.05903361344538,0.5577619507202214,0.4267566051950219,1.1353725497168472,0.0,28.7,10,0.053125,0.04249617151607963,0.04241071428571429,0.1136844372128637,0.040870893812070284,0.1,0.045454545454545456,0.05555555555555555,0.07043544690603515,0.052696715049656236,0.334375,0.03634075799121061,Marcedes Lewis,TE,44.5,43.400000000000006
00-0024243,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,23,28,214.0,0,1.0,0.0,103.0,144.0,10.0,8.630607974133454,0,23.44253971834617,0.8410748683637678,0.41284962693334604,1.5506070413989939,0.0,21.400000000000002,13,0.0611353711790393,0.029881055990716564,0.07907742998352553,0.1156079015611322,0.0644966847498493,0.0,0.057803468208092484,0.05,0.03224834237492465,0.05159734779987945,0.4672489082969432,0.036542608352125895,Marcedes Lewis,TE,43.400000000000006,24.6
00-0024243,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,6,7,66.0,2,0.0,0.0,58.0,14.0,5.0,6.967597299488261,1,5.423809523809524,0.22495180258338152,0.19698294496552232,0.4753157653509379,0.0,20.6,6,0.03482587064676617,0.03327596098680436,0.020527859237536656,0.07885957475959274,0.047619047619047616,0.2222222222222222,0.07042253521126761,0.0875,0.1349206349206349,0.08253968253968255,0.3283582089552239,0.051556382525099816,Marcedes Lewis,TE,24.6,12.899999999999999
00-0024243,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,5,29.0,1,0.0,0.0,9.0,29.0,2.0,2.4860826230142266,0,4.2,0.18799889827813365,0.1096873151874136,0.35877946804839,0.0,8.9,5,0.034013605442176874,0.007901668129938543,0.06971153846153846,0.057341742667216145,0.027384324834749764,0.125,0.03636363636363636,0.047619047619047616,0.07619216241737488,0.04690745986779982,0.19727891156462585,0.02846676670491658,Marcedes Lewis,TE,12.899999999999999,1.2
00-0025394,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,156,604.0,7,0.0,0.0,34.0,-12.136177927282521,0,12,18,101.0,0,0.0,0.0,-6.0,103.0,4.0,1.7225846247165464,0,10.11111111111111,0.4874459244187287,-0.016455386415895112,0.7196501161369664,0.0,112.5,16,0.030927835051546393,-0.0012045773940975708,0.054583995760466346,0.04542809066204153,0.022970206959290425,0.0,0.01818181818181818,0.016194331983805668,0.011485103479645212,0.01837616556743234,0.17353951890034364,0.08369860435098286,Adrian Peterson,RB,124.5,26.6
00-0026035,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2.0,0,0.0,0.0,1.0,0.7685124324634671,0,46,69,602.0,0,0.0,0.0,558.0,290.0,30.0,12.317427298847228,0,15.352811805514685,1.955755471321592,1.9248125407478835,4.281001985505907,0.0,60.4,14,0.13636363636363635,0.12564737671695564,0.17769607843137256,0.30506335591901906,0.15341488277268095,0.0,0.15463917525773196,0.13636363636363635,0.07670744138634047,0.12273190621814477,1.1897233201581028,0.07938165865886776,Danny Amendola,WR,106.4,66.8
00-0026143,2020,REG,407,626,4581.0,26,11.0,41.0,257.0,4,2,5342.0,1642.0,242.0,68.41089281225402,1,14.369335328052177,1.8408972840899616,29,92.0,2,2.0,1.0,8.0,0.8246250891162781,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,282.44,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18532808398950132,Matt Ryan,QB,329.25,260.6
00-0026143,2021,REG,375,560,3968.0,20,12.0,40.0,274.0,5,3,4002.0,1721.0,195.0,8.224791799200407,0,17.839688325057043,1.6425844286860396,40,82.0,1,5.0,1.0,9.0,-18.90199176361524,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,222.92,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17196901903909648,Matt Ryan,QB,260.6,185.85
00-0026158,2020,REG,74,134,864.0,6,3.0,7.0,69.0,0,0,1425.0,342.0,36.0,-9.165092194288736,0,4.4408872302214695,0.42247636797460847,6,22.0,0,1.0,0.0,3.0,-0.2311487675178796,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,54.760000000000005,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14604224450608064,Joe Flacco,QB,63.400000000000006,27.200000000000003
00-0026158,2021,REG,27,42,338.0,3,0.0,2.0,13.0,1,1,336.0,175.0,14.0,6.294119076454828,0,2.4702273929138023,0.08409617283191553,2,3.0,0,0.0,0.0,1.0,0.16710711969062686,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,23.82,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1363792511164548,Joe Flacco,QB,27.200000000000003,59.150000000000006
00-0026158,2022,REG,110,191,1051.0,5,3.0,10.0,66.0,5,4,1537.0,432.0,55.0,-25.36170515305042,0,2.9259999318418233,0.1847631111054904,3,6.0,0,0.0,0.0,1.0,-0.13692106335656717,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,48.64,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12161824273641046,Joe Flacco,QB,59.150000000000006,131.65
00-0026158,2023,REG,123,204,1616.0,13,8.0,8.0,57.0,3,1,1910.0,678.0,60.0,-1.607587160902579,1,4.883884955405668,0.3678736895371929,9,2.0,0,1.0,0.0,3.0,-0.4699459768101306,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,100.84,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19146350725298097,Joe Flacco,QB,131.65,116.65
00-0026189,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,12.0,0,0.0,0.0,1.0,0.816131649306044,0,14,26,236.0,1,0.0,0.0,432.0,65.0,10.0,7.337002054729991,0,4.059170053269389,0.6284509369157862,1.1234109420651839,1.729064064819308,0.0,30.8,5,0.12149532710280374,0.226890756302521,0.11363636363636363,0.3637555956962224,0.16411682892906815,0.16666666666666666,0.15384615384615385,0.15492957746478872,0.16539174779786742,0.16462679647658784,1.102803738317757,0.09911065882040619,DeSean Jackson,WR,44.800000000000004,79.4
00-0026189,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,4.0,0,0.0,0.0,0.0,0.003352722618728876,0,20,34,454.0,2,1.0,1.0,647.0,175.0,12.0,11.046789813728537,0,10.298019522198787,1.0111582805675803,2.1339702964201113,3.010516628345448,0.0,55.800000000000004,14,0.06910569105691057,0.15317234848484848,0.09531590413943355,0.22619641537324464,0.11502406891309856,0.08,0.06382978723404255,0.06572769953051644,0.09751203445654928,0.10801925513047886,0.9227642276422764,0.058574431256182,DeSean Jackson,WR,79.4,24.3
00-0026197,2020,REG,28,38,248.0,2,0.0,2.0,4.0,0,0,158.0,200.0,15.0,13.956284097541356,0,9.871882086167801,0.17779097152773154,7,-2.0,1,2.0,0.0,1.0,-1.590775938500883,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,23.72,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07412963310206887,Chad Henne,QB,28.7,4.1000000000000005
00-0026197,2021,REG,11,16,82.0,0,0.0,0.0,0.0,0,0,125.0,24.0,6.0,4.047984530450776,0,0.656,0.14622102327296965,8,0.0,0,2.0,0.0,0.0,-1.9872949765413068,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.2800000000000002,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007410084944876198,Chad Henne,QB,4.1000000000000005,4.550000000000001
00-0026300,2021,REG,57,85,638.0,5,2.0,3.0,23.0,0,0,620.0,283.0,39.0,27.387476933403597,0,4.867135819093114,0.3162417663806407,9,28.0,0,2.0,0.0,1.0,-3.1913480453076772,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,46.32,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10557986870897154,Josh Johnson,QB,50.7,2.7
00-0026498,2020,REG,339,528,4084.0,26,10.0,38.0,254.0,2,1,4609.0,1741.0,205.0,55.84689829382474,2,16.86393990038365,1.7380348453668277,29,112.0,0,0.0,0.0,12.0,4.182768867578325,0,0,1,0.0,0,0.0,0.0,15.0,0.0,0.0,-0.4681624989025295,0,0.0,0.023809523809523808,0.045454545454545456,0.06753246753246753,0.0,260.56,16,0.001718213058419244,0.003011443485243927,0.0,0.004986474375824008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17516874176459515,Matthew Stafford,QB,300.40000000000003,480.2
00-0026498,2021,REG,404,601,4886.0,41,17.0,30.0,243.0,4,2,5094.0,2124.0,233.0,116.43642310095349,2,17.10571240608431,2.4369472029108756,32,43.0,0,1.0,0.0,8.0,-1.9016529319342226,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,329.74,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1938142148449439,Matthew Stafford,QB,480.2,129.25
00-0026498,2022,REG,206,303,2087.0,10,8.0,29.0,208.0,4,3,2027.0,1119.0,105.0,-24.03734681550175,0,9.687971224528836,0.6961748722739384,13,9.0,1,1.0,0.0,3.0,-2.5026393159641884,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,108.38000000000001,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15609517225486808,Matthew Stafford,QB,129.25,305.1
00-0026498,2023,REG,326,521,3965.0,24,11.0,30.0,205.0,0,0,4033.0,1890.0,187.0,55.03210787712951,1,15.714152391074743,1.2871096315545254,21,65.0,0,0.0,0.0,4.0,3.9656354920298327,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,243.1,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17329873536834,Matthew Stafford,QB,305.1,293.25
00-0026544,2020,REG,29,43,264.0,1,2.0,3.0,29.0,0,0,275.0,119.0,14.0,-14.956961511568641,0,3.7109671528654733,0.2514169949574867,2,16.0,0,0.0,0.0,1.0,0.8681841916404665,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,12.16,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03547464846257074,Chase Daniel,QB,14.799999999999999,-0.2
00-0026544,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,-2.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001774622892635315,Chase Daniel,QB,-0.2,7.0
00-0026625,2020,REG,15,24,130.0,0,1.0,2.0,18.0,1,1,196.0,56.0,8.0,-9.24764575094061,0,0.6632653061224489,0.02009847734448047,1,8.0,0,0.0,0.0,1.0,1.70234154490754,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02980625931445604,Brian Hoyer,QB,3.3,14.550000000000002
00-0026625,2021,REG,9,11,227.0,1,0.0,0.0,0.0,0,0,97.0,143.0,8.0,20.87713444084511,0,9.66838383838384,0.0,11,-8.0,0,0.0,0.0,1.0,-4.048504892620258,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,12.280000000000001,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020972810493236783,Brian Hoyer,QB,14.550000000000002,1.85
00-0026625,2022,REG,5,6,37.0,0,0.0,1.0,8.0,0,0,28.0,22.0,2.0,-2.126523873504231,0,1.3214285714285714,0.10188964638643827,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.48,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022860673463083098,Brian Hoyer,QB,1.85,7.250000000000001
00-0027061,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,37,60,504.0,7,1.0,1.0,687.0,124.0,27.0,28.56188854188202,0,11.1928249037601,1.8745865133220556,3.6238197145612276,5.348553570175943,0.0,90.4,15,0.12072434607645875,0.22733289212442093,0.06809445359692477,0.36295283281422486,0.1362530413625304,0.2692307692307692,0.14673913043478262,0.1619047619047619,0.20274190529664982,0.16284858693617818,1.0140845070422535,0.08661010496546473,Jared Cook,TE,141.2,128.4
00-0027656,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,45,77,623.0,7,1.0,0.0,845.0,246.0,29.0,23.11389812645445,0,11.746105012037015,2.0629217913821267,2.5071406658020274,4.849381153134609,0.0,104.30000000000001,16,0.12300319488817892,0.149822695035461,0.13015873015873017,0.30436294836063715,0.13044388609715243,0.16666666666666666,0.12184873949579832,0.12857142857142856,0.14855527638190955,0.13768844221105528,0.9952076677316294,0.08707874998541884,Rob Gronkowski,TE,180.3,197.8
00-0027685,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,12.0,0,0.0,0.0,1.0,1.1454469277523458,0,61,82,726.0,5,1.0,0.0,723.0,170.0,33.0,32.73749560655138,0,18.312562567483138,2.6034939306586398,3.3299423136689406,6.236200515556218,0.0,103.80000000000001,14,0.18468468468468469,0.25034626038781166,0.1059850374064838,0.4773040353372764,0.21492007104795738,0.20833333333333334,0.19186046511627908,0.19387755102040816,0.21162670219064536,0.21360272350503257,1.635135135135135,0.12060713397052152,Emmanuel Sanders,WR,177.9,145.9
00-0027688,2020,REG,40,66,375.0,1,1.0,5.0,24.0,1,1,590.0,127.0,19.0,-9.664052741327854,1,2.264268758477904,0.1106560618713445,9,12.0,0,0.0,0.0,0.0,-4.819352985650767,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,18.2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07599164926931107,Colt McCoy,QB,19.950000000000003,48.7
00-0027688,2021,REG,74,99,740.0,3,1.0,6.0,40.0,3,1,512.0,452.0,39.0,14.313491760355214,0,6.5081855758129565,0.4698784475110569,22,37.0,0,1.0,0.0,6.0,-12.585922079223288,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,41.300000000000004,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05991064175467101,Colt McCoy,QB,48.7,40.6
00-0027691,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,-3.0,0,0.0,0.0,0.0,-1.1336249657906592,0,4,5,34.0,0,0.0,0.0,48.0,5.0,2.0,-1.6239815693115816,0,3.1714285714285713,0.12832602339181287,0.13822666100764247,0.289247697793069,0.0,3.1000000000000005,3,0.041666666666666664,0.046511627906976744,0.017361111111111112,0.0997093023255814,0.03707742639040349,0.0,0.04081632653061224,0.03508771929824561,0.018538713195201745,0.029661941112322794,0.2833333333333333,0.021246035070919864,Andre Roberts,WR,7.1,6.4
00-0027696,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,50,76,456.0,8,1.0,0.0,519.0,198.0,32.0,7.926541196948899,0,41.710484283705384,1.9927601209730468,1.7066312081030073,4.1837820271316755,0.0,93.6,16,0.1237785016286645,0.10657084188911704,0.11531741409435062,0.2709244259542904,0.11617834394904458,0.3076923076923077,0.14678899082568808,0.16393442622950818,0.21193532582067615,0.1544811366976972,0.742671009771987,0.10125511211394725,Jimmy Graham,TE,154.1,48.7
00-0027793,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,-2.0,0,0.0,0.0,0.0,-0.8181816296419129,0,45,62,483.0,4,0.0,0.0,549.0,251.0,27.0,24.550108062686895,0,9.567434152502855,1.62656965777982,1.4663825083902626,3.4663222425429137,0.0,72.1,8,0.19558359621451105,0.18348930481283424,0.23457943925233646,0.44016683817203395,0.18670274449168922,0.18181818181818182,0.216,0.2108843537414966,0.18426046315493552,0.18572583195698775,1.523659305993691,0.1318723394671051,Antonio Brown,WR,147.4,121.10000000000001
00-0027939,2020,REG,242,368,2657.0,8,10.0,31.0,195.0,1,0,2496.0,1258.0,133.0,-4.540039214108631,1,15.637683400565004,1.0590464207823218,137,592.0,12,5.0,1.0,55.0,20.29355308785188,0,2,2,35.0,1,0.0,0.0,17.0,18.0,2.0,3.745527382241562,0,5.461538461538462,0.07037037037037036,0.09387755102040816,0.17126984126984127,0.0,258.98,15,0.004962779156327543,0.006298629121896999,0.01243953006219765,0.012483072032008914,0.011929107021131561,0.09090909090909091,0.013793103448275862,0.019230769230769232,0.05141909896511124,0.027725103798723436,0.08684863523573201,0.23557128156987345,Cam Newton,QB,285.55,91.20000000000002
00-0027942,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,47,104,523.0,2,0.0,0.0,1427.0,86.0,34.0,-15.264712276453274,0,5.719373676800746,2.8826458875807894,4.800183670172864,7.684097400492189,0.0,64.30000000000001,16,0.17900172117039587,0.3018828009308229,0.04799107142857143,0.5100088225002521,0.13788557869760085,0.10526315789473684,0.1691542288557214,0.16363636363636364,0.12157436829616884,0.13136109453702804,0.9001721170395869,0.0857591961905349,A.J. Green,WR,111.30000000000001,156.8
00-0027942,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,54,92,848.0,3,0.0,0.0,1109.0,181.0,37.0,29.420385656513346,0,12.32139607765746,2.637033525216123,4.299310286845871,6.9650674886162935,0.0,102.80000000000001,16,0.16312056737588654,0.2576074332171893,0.08727097396335583,0.45076679763758126,0.1955268618860964,0.11538461538461539,0.18226600985221675,0.17467248908296942,0.1554557386353559,0.1794984125858002,1.50354609929078,0.1015688763943049,A.J. Green,WR,156.8,59.6
00-0027944,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,51,68,771.0,3,0.0,0.0,764.0,231.0,36.0,53.42866038358502,0,11.073137477435772,1.802141847730083,2.2775575497440417,4.2975030564159535,0.0,95.10000000000001,9,0.19263456090651557,0.2335677162947111,0.26160815402038506,0.47580601439554226,0.2766415500538213,0.2,0.2571428571428571,0.25161290322580643,0.23832077502691065,0.26131324004305706,2.1841359773371103,0.16499525680986585,Julio Jones,WR,146.10000000000002,92.6
00-0027944,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,31,48,434.0,1,0.0,0.0,579.0,112.0,19.0,15.380997685733822,0,9.54805154552669,1.573468660968661,2.4068775343204414,4.0450172654773,0.0,49.400000000000006,10,0.15384615384615385,0.24399494310998734,0.11336032388663968,0.42596518525722066,0.19409660107334525,0.08333333333333333,0.16521739130434782,0.15748031496062992,0.13871496720333928,0.17194394752534287,1.391025641025641,0.09544839376023934,Julio Jones,WR,92.6,90.80000000000001
00-0027944,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,5,45.0,0,0.0,0.0,4.0,3.1908539203577675,0,24,43,299.0,2,0.0,0.0,603.0,114.0,13.0,7.485836521878732,0,4.970211174089011,1.0368018046890182,1.9982388025080835,2.9539698687891858,0.0,46.4,10,0.09429824561403509,0.19539857420609202,0.07579787234042554,0.29776622778592626,0.10125296308838469,0.11764705882352941,0.087248322147651,0.09036144578313253,0.10945001095595705,0.10453178223541364,0.6557017543859649,0.07207059642513462,Julio Jones,WR,90.80000000000001,41.599999999999994
00-0027948,2020,REG,9,16,143.0,2,0.0,1.0,7.0,1,0,108.0,80.0,5.0,-0.5905255725215492,0,1.3240740740740742,0.10600794323816456,9,16.0,0,0.0,0.0,0.0,-4.023622662352864,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,15.319999999999999,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034220872051465324,Blaine Gabbert,QB,16.75,2.6500000000000004
